timestamp,amount,merchant,location,device,is_fraud
2025-01-11 05:04:51,277.59,Target,TX,Desktop,0
2025-01-02 05:39:51,110.79,BestBuy,CA,Desktop,0
2025-01-20 09:33:28,11.15,Amazon,WA,Desktop,0
2025-01-25 13:30:46,113.59,Walmart,WA,Tablet,0
2025-01-23 10:04:27,1.99,BestBuy,NY,Mobile,0
2025-01-07 06:26:33,1.79,BestBuy,NY,Mobile,0
2025-01-27 21:39:03,31.28,eBay,WA,Desktop,0
2025-01-02 05:26:23,53.66,Target,NY,Tablet,0
2025-01-06 05:00:36,117.72,eBay,CA,Tablet,0
2025-01-19 12:11:48,91.98,Walmart,TX,Desktop,1
2025-01-26 11:03:59,47.23,BestBuy,TX,Mobile,0
2025-01-22 09:44:44,25.58,eBay,FL,Desktop,0
2025-01-06 12:43:36,468.12,Target,CA,Tablet,0
2025-01-04 19:03:08,44.44,Walmart,NY,Desktop,0
2025-01-20 07:22:41,48.03,Amazon,NY,Mobile,0
2025-01-11 14:52:36,14.29,eBay,FL,Mobile,0
2025-01-17 12:23:50,126.71,Walmart,FL,Tablet,0
2025-01-03 11:27:51,94.65,Amazon,NY,Desktop,0
2025-01-07 01:53:50,19.96,eBay,NY,Desktop,0
2025-01-01 18:49:05,6.88,Walmart,CA,Tablet,0
2025-01-06 22:48:43,91.28,Walmart,FL,Desktop,0
2025-01-03 14:44:47,85.02,eBay,CA,Tablet,0
2025-01-30 12:21:28,25.53,Walmart,NY,Desktop,0
2025-01-19 02:50:19,241.05,BestBuy,WA,Mobile,0
2025-01-30 14:48:56,13.1,eBay,WA,Tablet,0
2025-01-02 00:07:41,45.3,Walmart,NY,Desktop,0
2025-01-12 05:37:55,230.05,Amazon,FL,Desktop,0
2025-01-29 19:30:43,43.54,Amazon,WA,Desktop,0
2025-01-09 12:24:08,81.41,BestBuy,FL,Tablet,0
2025-01-03 01:48:35,40.55,eBay,WA,Mobile,0
2025-01-13 03:05:31,25.64,Walmart,FL,Desktop,0
2025-01-29 17:48:05,330.7,Walmart,WA,Tablet,0
2025-01-10 01:23:16,42.12,Amazon,FL,Desktop,0
2025-01-27 21:59:28,179.62,BestBuy,CA,Mobile,0
2025-01-12 12:58:17,20.9,Amazon,FL,Mobile,0
2025-01-12 09:11:28,19.17,Amazon,CA,Mobile,0
2025-01-02 07:42:22,2.53,BestBuy,CA,Tablet,0
2025-01-17 14:34:44,84.37,eBay,NY,Desktop,0
2025-01-26 06:09:34,36.78,Walmart,CA,Tablet,0
2025-01-07 20:55:10,159.82,eBay,TX,Desktop,0
2025-01-17 00:04:04,51.28,Target,CA,Tablet,0
2025-01-25 23:18:41,275.85,Target,FL,Desktop,0
2025-01-09 15:12:33,16.42,Target,CA,Tablet,0
2025-01-07 16:29:17,162.37,BestBuy,FL,Desktop,0
2025-01-29 18:45:19,119.9,Amazon,FL,Tablet,0
2025-01-05 09:02:24,117.9,eBay,TX,Mobile,0
2025-01-24 23:30:05,149.03,Walmart,CA,Tablet,0
2025-01-17 15:27:35,114.51,Target,CA,Mobile,0
2025-01-18 18:14:03,78.73,eBay,WA,Mobile,0
2025-01-22 03:54:35,11.26,Target,WA,Desktop,0
2025-01-19 08:03:45,2.65,Target,NY,Mobile,1
2025-01-24 11:05:49,202.91,Walmart,FL,Mobile,0
2025-01-22 22:57:23,76.7,BestBuy,TX,Desktop,0
2025-01-21 13:51:26,127.38,Amazon,WA,Tablet,0
2025-01-09 06:32:37,52.55,BestBuy,CA,Tablet,0
2025-01-11 17:42:09,9.98,eBay,NY,Mobile,0
2025-01-14 11:20:06,10.7,BestBuy,TX,Tablet,0
2025-01-30 03:05:51,92.56,eBay,CA,Mobile,0
2025-01-20 23:42:49,45.01,eBay,CA,Tablet,0
2025-01-26 03:37:15,17.9,Amazon,FL,Tablet,0
2025-01-05 00:36:34,54.12,Walmart,FL,Tablet,0
2025-01-24 00:11:11,5.31,Amazon,WA,Mobile,0
2025-01-25 15:15:19,69.78,BestBuy,WA,Desktop,0
2025-01-21 15:56:32,25.07,eBay,CA,Tablet,0
2025-01-04 12:23:43,127.78,Target,CA,Tablet,0
2025-01-19 14:32:47,29.73,Target,WA,Tablet,0
2025-01-04 05:04:18,48.59,eBay,WA,Mobile,0
2025-01-07 00:15:57,0.94,Amazon,CA,Desktop,0
2025-01-22 00:03:04,6.02,Walmart,TX,Mobile,0
2025-01-06 10:45:41,39.87,Amazon,CA,Tablet,0
2025-01-17 18:04:12,52.3,eBay,TX,Mobile,0
2025-01-20 18:19:01,73.31,eBay,TX,Tablet,0
2025-01-20 16:50:44,27.59,Walmart,CA,Tablet,0
2025-01-19 12:15:23,94.99,BestBuy,NY,Mobile,0
2025-01-26 03:35:40,157.36,BestBuy,WA,Tablet,0
2025-01-20 10:24:24,121.08,Walmart,FL,Tablet,0
2025-01-16 17:28:44,3.23,BestBuy,CA,Desktop,0
2025-01-14 03:14:28,52.39,Target,TX,Mobile,0
2025-01-15 03:39:36,8.87,BestBuy,CA,Mobile,0
2025-01-27 18:07:18,22.17,BestBuy,WA,Tablet,1
2025-01-24 16:19:02,345.37,BestBuy,TX,Tablet,0
2025-01-07 11:14:03,12.3,Target,FL,Mobile,0
2025-01-07 05:36:35,55.27,BestBuy,FL,Mobile,0
2025-01-28 07:30:14,77.02,Target,FL,Mobile,0
2025-01-17 21:16:00,96.98,Walmart,NY,Tablet,0
2025-01-29 21:53:46,65.61,Amazon,TX,Desktop,0
2025-01-13 04:14:07,0.79,Walmart,TX,Desktop,0
2025-01-11 22:45:33,31.62,Amazon,NY,Tablet,0
2025-01-07 22:05:58,58.34,Walmart,TX,Tablet,0
2025-01-16 12:50:38,7.36,Amazon,NY,Tablet,0
2025-01-25 14:10:45,34.54,Amazon,CA,Mobile,0
2025-01-03 18:29:12,2.7,eBay,WA,Tablet,0
2025-01-05 14:53:15,6.55,Amazon,FL,Mobile,0
2025-01-07 22:58:39,40.46,Amazon,NY,Desktop,0
2025-01-25 04:59:30,11.39,eBay,NY,Tablet,0
2025-01-11 20:36:38,67.06,BestBuy,NY,Tablet,0
2025-01-22 15:18:56,93.56,BestBuy,CA,Mobile,0
2025-01-03 18:57:27,128.99,eBay,NY,Mobile,0
2025-01-18 01:09:16,17.87,Target,WA,Mobile,1
2025-01-01 16:37:19,14.66,Amazon,WA,Desktop,0
2025-01-24 14:41:44,8.84,Amazon,FL,Desktop,0
2025-01-24 10:42:09,80.94,eBay,CA,Tablet,0
2025-01-07 22:24:22,98.06,eBay,WA,Tablet,0
2025-01-08 00:12:53,2.57,Target,TX,Mobile,0
2025-01-28 03:34:01,220.18,BestBuy,TX,Desktop,0
2025-01-11 02:58:49,4.27,Walmart,TX,Tablet,0
2025-01-29 20:03:41,62.35,BestBuy,NY,Mobile,0
2025-01-25 21:38:57,98.77,Amazon,NY,Mobile,0
2025-01-15 22:52:37,163.82,eBay,TX,Desktop,0
2025-01-04 05:34:00,100.17,Target,FL,Desktop,0
2025-01-18 17:34:35,129.45,BestBuy,FL,Tablet,0
2025-01-24 09:13:31,33.17,Target,NY,Tablet,0
2025-01-07 03:35:57,134.92,BestBuy,TX,Mobile,0
2025-01-07 19:29:14,6.68,Amazon,FL,Mobile,0
2025-01-20 19:32:18,180.16,Walmart,NY,Mobile,0
2025-01-04 16:29:20,63.45,Target,TX,Tablet,0
2025-01-13 05:09:24,135.99,Target,CA,Desktop,0
2025-01-10 14:00:43,48.16,Walmart,TX,Tablet,0
2025-01-06 21:47:37,82.53,Target,TX,Desktop,0
2025-01-23 08:27:50,59.79,Target,WA,Tablet,0
2025-01-13 16:56:33,105.22,BestBuy,WA,Tablet,0
2025-01-14 01:46:17,6.81,BestBuy,CA,Desktop,0
2025-01-26 04:30:02,4.98,Walmart,CA,Tablet,0
2025-01-03 09:17:49,22.71,Amazon,TX,Tablet,0
2025-01-30 09:30:58,13.9,Target,FL,Mobile,0
2025-01-30 23:57:47,164.32,Amazon,CA,Desktop,0
2025-01-20 04:20:14,19.8,Walmart,TX,Desktop,0
2025-01-25 07:46:18,297.93,Walmart,NY,Mobile,1
2025-01-27 02:04:05,32.87,BestBuy,WA,Desktop,0
2025-01-17 20:37:08,16.08,Target,FL,Mobile,0
2025-01-10 09:42:29,124.74,eBay,TX,Desktop,0
2025-01-04 06:47:38,86.0,Walmart,NY,Desktop,0
2025-01-05 20:39:12,55.16,Target,WA,Desktop,0
2025-01-21 15:43:43,64.84,Amazon,NY,Desktop,0
2025-01-17 09:24:17,101.61,BestBuy,TX,Mobile,0
2025-01-20 19:28:33,20.75,Amazon,CA,Mobile,0
2025-01-03 14:48:25,448.69,Walmart,WA,Desktop,0
2025-01-04 09:35:56,294.45,Walmart,NY,Tablet,0
2025-01-08 20:21:34,84.06,Amazon,CA,Mobile,0
2025-01-26 17:22:45,17.81,Walmart,FL,Desktop,0
2025-01-28 18:12:06,91.21,Target,TX,Mobile,0
2025-01-01 05:14:29,5.99,Walmart,TX,Tablet,0
2025-01-10 08:52:48,2.49,BestBuy,WA,Tablet,0
2025-01-27 11:29:03,23.84,Target,NY,Tablet,0
2025-01-05 22:33:50,49.68,eBay,FL,Desktop,0
2025-01-24 12:51:30,162.16,Walmart,WA,Desktop,0
2025-01-30 20:00:30,103.91,Walmart,WA,Tablet,0
2025-01-14 20:13:36,108.6,BestBuy,NY,Mobile,0
2025-01-02 13:22:17,44.34,BestBuy,FL,Mobile,0
2025-01-15 15:45:00,33.96,Amazon,NY,Tablet,0
2025-01-02 09:43:24,37.09,Amazon,TX,Desktop,0
2025-01-03 14:38:14,351.53,Amazon,CA,Mobile,1
2025-01-03 07:56:56,3.27,BestBuy,TX,Mobile,0
2025-01-30 10:29:01,161.41,Amazon,TX,Mobile,0
2025-01-16 14:09:20,69.15,Amazon,WA,Desktop,0
2025-01-10 06:18:19,46.19,eBay,TX,Tablet,0
2025-01-29 05:48:34,103.35,Amazon,FL,Desktop,1
2025-01-04 20:48:29,53.35,Walmart,TX,Mobile,1
2025-01-18 19:41:03,165.35,BestBuy,FL,Tablet,0
2025-01-08 02:56:00,184.77,Target,NY,Desktop,0
2025-01-08 16:18:10,43.82,eBay,WA,Tablet,0
2025-01-15 10:34:52,25.93,BestBuy,FL,Mobile,0
2025-01-12 05:40:01,71.79,BestBuy,TX,Desktop,0
2025-01-07 03:57:25,194.76,Walmart,WA,Tablet,0
2025-01-07 21:46:33,18.92,Amazon,WA,Desktop,0
2025-01-04 20:57:39,78.03,Walmart,FL,Mobile,0
2025-01-13 04:09:25,79.88,Amazon,FL,Tablet,0
2025-01-24 00:54:56,105.67,Amazon,CA,Mobile,1
2025-01-27 12:28:09,11.29,BestBuy,CA,Tablet,1
2025-01-26 12:51:09,100.65,Amazon,WA,Mobile,0
2025-01-12 01:06:53,191.78,eBay,CA,Mobile,0
2025-01-15 00:36:58,15.85,eBay,TX,Desktop,0
2025-01-07 08:35:49,21.7,eBay,NY,Mobile,0
2025-01-11 22:53:46,284.33,BestBuy,WA,Desktop,0
2025-01-13 16:04:55,15.97,Walmart,NY,Mobile,0
2025-01-22 20:25:04,154.14,Target,CA,Mobile,0
2025-01-18 01:29:20,54.23,Amazon,FL,Mobile,0
2025-01-23 07:15:02,22.72,Target,WA,Tablet,0
2025-01-03 14:10:51,163.68,Walmart,CA,Desktop,0
2025-01-27 23:28:08,47.15,Walmart,TX,Tablet,0
2025-01-09 18:12:26,57.86,BestBuy,WA,Desktop,0
2025-01-17 16:46:43,35.61,eBay,WA,Mobile,0
2025-01-03 22:58:25,71.91,eBay,FL,Tablet,1
2025-01-15 21:36:50,14.28,Walmart,WA,Desktop,0
2025-01-01 21:42:16,39.69,BestBuy,FL,Mobile,0
2025-01-20 17:32:22,278.97,BestBuy,CA,Desktop,0
2025-01-03 08:18:45,23.89,Amazon,TX,Desktop,0
2025-01-02 09:21:54,85.54,eBay,TX,Mobile,0
2025-01-19 20:48:22,31.47,Walmart,WA,Tablet,0
2025-01-11 09:50:08,118.79,Target,WA,Mobile,0
2025-01-09 08:19:47,11.22,eBay,CA,Tablet,0
2025-01-23 03:22:57,280.05,Amazon,FL,Desktop,0
2025-01-10 08:52:57,48.38,BestBuy,TX,Desktop,0
2025-01-24 12:31:00,21.54,Walmart,FL,Desktop,0
2025-01-09 08:44:11,6.11,eBay,CA,Tablet,0
2025-01-11 04:29:57,14.88,Target,TX,Mobile,0
2025-01-01 20:27:14,58.68,Amazon,TX,Tablet,0
2025-01-07 14:02:00,32.88,Amazon,NY,Desktop,0
2025-01-23 15:07:36,141.23,eBay,CA,Desktop,0
2025-01-18 02:22:16,45.09,Target,CA,Mobile,0
2025-01-24 00:37:21,22.88,Amazon,NY,Tablet,0
2025-01-11 18:02:42,76.81,Walmart,FL,Desktop,0
2025-01-08 20:19:41,98.15,Amazon,NY,Tablet,0
2025-01-19 08:15:35,14.62,Target,CA,Tablet,0
2025-01-30 04:38:17,14.68,BestBuy,FL,Mobile,0
2025-01-05 17:19:31,2.99,BestBuy,TX,Mobile,0
2025-01-02 15:46:28,106.67,eBay,NY,Desktop,0
2025-01-06 06:50:21,87.21,Target,FL,Mobile,0
2025-01-14 23:20:06,51.49,Amazon,FL,Tablet,0
2025-01-27 04:52:52,148.72,Amazon,FL,Mobile,0
2025-01-20 01:43:50,131.06,BestBuy,NY,Tablet,0
2025-01-07 02:57:34,70.43,BestBuy,TX,Desktop,0
2025-01-06 17:53:26,162.16,Walmart,FL,Tablet,0
2025-01-07 19:55:40,18.44,BestBuy,NY,Mobile,0
2025-01-05 15:07:17,9.5,Walmart,CA,Mobile,0
2025-01-02 04:25:10,25.15,Amazon,NY,Desktop,0
2025-01-26 12:25:05,4.7,Walmart,NY,Mobile,0
2025-01-27 08:33:30,60.6,Walmart,NY,Desktop,0
2025-01-18 08:01:06,220.67,eBay,FL,Desktop,0
2025-01-08 15:29:22,3.21,BestBuy,NY,Mobile,0
2025-01-03 04:42:01,10.42,Walmart,CA,Tablet,0
2025-01-08 02:37:33,48.15,Amazon,FL,Desktop,0
2025-01-22 19:18:33,217.3,Target,CA,Tablet,1
2025-01-12 16:20:02,30.4,Walmart,WA,Mobile,0
2025-01-27 15:24:44,56.62,BestBuy,NY,Tablet,0
2025-01-16 02:37:13,3.4,eBay,FL,Tablet,0
2025-01-15 12:51:34,12.85,Amazon,FL,Tablet,0
2025-01-03 21:22:05,345.18,eBay,NY,Tablet,0
2025-01-01 13:23:11,268.46,Target,TX,Mobile,0
2025-01-09 22:29:36,0.4,Walmart,TX,Mobile,0
2025-01-29 00:21:06,242.61,Walmart,CA,Tablet,0
2025-01-09 01:39:03,81.54,BestBuy,NY,Mobile,0
2025-01-21 02:18:31,161.95,Walmart,NY,Mobile,0
2025-01-22 13:22:00,48.52,Amazon,WA,Desktop,0
2025-01-02 07:05:51,57.99,Target,TX,Mobile,0
2025-01-27 10:15:56,53.69,eBay,TX,Tablet,0
2025-01-23 06:28:24,87.94,Target,NY,Mobile,0
2025-01-17 08:23:41,12.03,Walmart,CA,Mobile,0
2025-01-01 04:31:47,2.43,eBay,NY,Mobile,1
2025-01-29 01:17:11,29.45,BestBuy,CA,Mobile,0
2025-01-22 04:40:37,97.58,Target,TX,Desktop,0
2025-01-22 08:06:22,18.04,eBay,WA,Tablet,0
2025-01-27 11:34:04,89.53,eBay,FL,Tablet,0
2025-01-21 09:44:11,280.29,eBay,TX,Mobile,0
2025-01-06 20:34:40,7.89,Amazon,CA,Mobile,0
2025-01-13 06:08:17,89.33,Target,NY,Desktop,0
2025-01-06 13:21:46,46.92,eBay,TX,Mobile,0
2025-01-30 00:52:15,162.08,Target,WA,Desktop,0
2025-01-23 03:03:25,15.6,eBay,CA,Tablet,0
2025-01-28 13:34:57,94.38,BestBuy,NY,Tablet,0
2025-01-17 16:40:51,145.67,BestBuy,FL,Desktop,0
2025-01-20 01:44:41,231.47,BestBuy,CA,Tablet,0
2025-01-07 01:28:30,91.97,Walmart,NY,Mobile,0
2025-01-27 07:00:22,55.0,eBay,FL,Mobile,0
2025-01-30 20:31:53,76.95,Walmart,NY,Desktop,1
2025-01-23 10:25:01,162.55,Target,FL,Tablet,0
2025-01-08 02:20:14,67.63,Walmart,FL,Tablet,0
2025-01-19 05:22:19,2.47,Target,FL,Desktop,0
2025-01-27 09:05:48,213.83,Target,NY,Desktop,0
2025-01-17 22:50:30,93.57,Target,FL,Tablet,0
2025-01-22 14:52:47,90.29,Walmart,CA,Desktop,0
2025-01-21 12:02:59,19.43,eBay,WA,Mobile,0
2025-01-05 11:22:29,86.04,Walmart,WA,Tablet,0
2025-01-12 02:34:48,40.05,eBay,FL,Desktop,0
2025-01-29 01:06:08,84.27,eBay,WA,Desktop,1
2025-01-21 11:28:28,9.02,Target,WA,Desktop,0
2025-01-25 09:25:27,85.8,Walmart,FL,Tablet,0
2025-01-01 07:39:29,595.34,eBay,FL,Mobile,0
2025-01-28 13:05:34,3.95,BestBuy,CA,Mobile,0
2025-01-17 21:50:27,302.39,eBay,TX,Tablet,0
2025-01-30 10:01:21,41.79,BestBuy,NY,Desktop,0
2025-01-02 17:52:24,163.68,Walmart,FL,Tablet,0
2025-01-19 14:10:43,122.0,Walmart,FL,Tablet,0
2025-01-11 03:05:06,66.96,Walmart,WA,Desktop,0
2025-01-15 03:07:13,107.29,eBay,CA,Tablet,0
2025-01-28 21:42:27,168.64,Amazon,WA,Mobile,0
2025-01-13 15:09:22,41.42,eBay,FL,Tablet,0
2025-01-18 18:46:37,31.68,eBay,FL,Desktop,0
2025-01-19 02:49:26,88.11,Target,WA,Tablet,0
2025-01-14 05:56:07,131.96,Target,FL,Mobile,0
2025-01-03 14:37:27,114.93,eBay,TX,Tablet,0
2025-01-04 14:37:02,127.89,BestBuy,NY,Tablet,0
2025-01-07 17:59:48,45.76,Target,NY,Tablet,0
2025-01-02 06:03:35,136.23,eBay,NY,Tablet,0
2025-01-28 03:52:09,10.25,Amazon,TX,Desktop,1
2025-01-18 17:16:43,62.91,BestBuy,FL,Mobile,0
2025-01-02 21:25:41,0.46,Walmart,WA,Mobile,0
2025-01-09 12:49:14,31.39,eBay,CA,Mobile,0
2025-01-03 15:27:50,36.51,eBay,FL,Tablet,0
2025-01-28 16:51:39,40.36,BestBuy,TX,Mobile,0
2025-01-02 11:11:02,95.12,Target,TX,Desktop,0
2025-01-12 13:16:03,39.35,Target,NY,Tablet,0
2025-01-09 05:35:02,47.64,Target,FL,Tablet,0
2025-01-01 01:51:21,21.7,Walmart,NY,Mobile,0
2025-01-03 16:35:45,37.38,BestBuy,CA,Tablet,0
2025-01-29 04:16:00,20.63,BestBuy,NY,Tablet,0
2025-01-25 20:33:05,6.08,Target,CA,Mobile,0
2025-01-23 03:27:29,74.0,Target,TX,Desktop,0
2025-01-21 16:43:54,88.26,Amazon,NY,Desktop,0
2025-01-16 13:04:56,77.3,Amazon,NY,Mobile,1
2025-01-26 21:41:18,49.81,eBay,WA,Desktop,0
2025-01-13 12:24:06,38.22,eBay,TX,Desktop,0
2025-01-02 00:26:26,159.22,BestBuy,WA,Desktop,0
2025-01-24 08:52:38,58.56,BestBuy,CA,Tablet,0
2025-01-14 03:01:07,52.19,Walmart,CA,Tablet,0
2025-01-12 14:09:39,2.08,Walmart,TX,Tablet,0
2025-01-10 08:26:00,33.39,Amazon,CA,Desktop,0
2025-01-06 23:23:43,38.27,eBay,TX,Tablet,0
2025-01-26 20:33:39,40.71,Amazon,CA,Desktop,0
2025-01-25 12:16:00,69.43,Amazon,FL,Mobile,0
2025-01-08 03:00:51,61.02,eBay,NY,Desktop,0
2025-01-10 06:06:27,74.9,Walmart,FL,Tablet,0
2025-01-22 18:37:07,115.81,eBay,TX,Desktop,0
2025-01-21 17:23:14,134.13,Target,TX,Tablet,0
2025-01-05 09:11:58,101.3,Target,FL,Tablet,1
2025-01-24 12:06:24,249.02,Target,NY,Mobile,0
2025-01-16 19:36:41,1.47,BestBuy,NY,Mobile,0
2025-01-30 05:59:39,17.43,Walmart,WA,Tablet,0
2025-01-02 14:19:43,0.61,Walmart,CA,Desktop,0
2025-01-07 05:41:42,83.41,BestBuy,WA,Mobile,0
2025-01-25 13:56:07,182.65,Amazon,NY,Mobile,0
2025-01-06 11:36:24,22.32,Target,FL,Tablet,0
2025-01-23 11:36:53,209.42,Target,CA,Desktop,0
2025-01-11 17:57:53,4.97,Amazon,FL,Mobile,0
2025-01-21 10:22:40,217.98,eBay,WA,Mobile,0
2025-01-12 20:13:59,34.66,eBay,TX,Desktop,0
2025-01-20 20:39:22,8.56,Walmart,FL,Mobile,0
2025-01-05 17:15:49,53.22,BestBuy,WA,Desktop,0
2025-01-25 07:53:37,23.74,Walmart,WA,Tablet,0
2025-01-02 00:29:18,26.82,eBay,WA,Mobile,0
2025-01-01 16:59:57,29.37,Amazon,TX,Tablet,0
2025-01-07 06:41:38,129.97,Walmart,TX,Desktop,0
2025-01-10 16:52:07,61.98,Target,TX,Tablet,0
2025-01-27 20:16:06,29.84,Target,CA,Tablet,0
2025-01-17 16:54:09,75.4,Amazon,TX,Tablet,1
2025-01-15 21:33:51,100.74,eBay,TX,Desktop,0
2025-01-17 04:38:34,25.46,Target,TX,Desktop,0
2025-01-11 21:42:20,42.69,Target,FL,Desktop,0
2025-01-26 02:02:51,10.4,BestBuy,TX,Desktop,0
2025-01-02 12:07:03,15.99,Walmart,CA,Desktop,0
2025-01-10 05:23:31,91.43,eBay,WA,Mobile,0
2025-01-12 12:24:01,16.02,Walmart,FL,Mobile,0
2025-01-25 03:17:37,59.58,eBay,NY,Mobile,0
2025-01-30 14:17:41,98.77,Target,TX,Tablet,0
2025-01-07 12:16:56,9.04,BestBuy,WA,Tablet,0
2025-01-05 19:18:00,67.02,Walmart,WA,Desktop,0
2025-01-11 22:20:27,23.72,Target,FL,Desktop,0
2025-01-29 11:11:06,263.59,eBay,NY,Mobile,0
2025-01-28 23:27:08,52.86,Walmart,CA,Desktop,0
2025-01-10 06:39:49,131.19,Walmart,WA,Tablet,0
2025-01-22 17:49:25,63.92,Target,WA,Desktop,0
2025-01-13 12:27:12,3.55,Walmart,WA,Mobile,0
2025-01-12 02:08:55,80.22,BestBuy,WA,Desktop,0
2025-01-26 08:25:24,241.94,BestBuy,FL,Tablet,0
2025-01-18 07:19:19,73.63,Target,NY,Mobile,0
2025-01-12 00:39:22,136.82,eBay,WA,Desktop,0
2025-01-23 04:20:55,172.48,Target,CA,Tablet,0
2025-01-02 18:20:50,20.71,BestBuy,CA,Mobile,0
2025-01-19 02:36:58,19.07,Amazon,TX,Mobile,0
2025-01-11 08:17:24,75.53,Amazon,WA,Tablet,0
2025-01-03 20:51:45,42.35,Walmart,WA,Desktop,0
2025-01-04 23:36:41,146.54,Walmart,WA,Desktop,0
2025-01-16 16:35:29,184.23,Amazon,WA,Desktop,0
2025-01-22 23:43:45,34.88,BestBuy,WA,Mobile,0
2025-01-12 06:11:16,21.63,Walmart,CA,Mobile,0
2025-01-23 03:05:05,121.32,Target,NY,Desktop,0
2025-01-25 02:04:31,25.71,Target,NY,Mobile,0
2025-01-26 10:31:46,138.35,BestBuy,TX,Mobile,0
2025-01-13 07:30:45,44.1,Walmart,CA,Tablet,0
2025-01-02 01:40:28,88.1,Target,WA,Desktop,0
2025-01-30 17:59:01,8.03,Walmart,NY,Desktop,0
2025-01-30 11:28:39,78.22,Walmart,FL,Desktop,0
2025-01-16 12:22:25,48.08,Target,FL,Mobile,0
2025-01-05 10:41:22,70.67,Amazon,FL,Mobile,0
2025-01-23 12:31:42,14.72,Target,WA,Mobile,0
2025-01-19 10:05:06,106.81,BestBuy,WA,Desktop,0
2025-01-19 02:07:56,158.9,eBay,TX,Mobile,0
2025-01-03 01:26:06,19.54,Target,TX,Desktop,0
2025-01-17 21:12:01,8.05,Walmart,TX,Mobile,0
2025-01-08 14:03:30,1.91,Walmart,FL,Desktop,1
2025-01-06 14:27:17,82.17,Target,WA,Tablet,0
2025-01-02 06:56:53,74.73,eBay,FL,Mobile,0
2025-01-12 20:40:20,63.3,Target,TX,Desktop,0
2025-01-05 10:39:39,21.11,eBay,WA,Tablet,0
2025-01-08 12:31:08,39.66,eBay,CA,Tablet,0
2025-01-11 03:56:35,72.21,BestBuy,NY,Mobile,0
2025-01-28 16:57:20,54.94,Walmart,NY,Desktop,0
2025-01-20 05:34:58,352.41,Walmart,TX,Mobile,0
2025-01-20 17:18:58,11.74,eBay,FL,Tablet,0
2025-01-06 05:33:25,95.03,Walmart,CA,Mobile,0
2025-01-08 06:06:25,41.44,Amazon,WA,Desktop,0
2025-01-17 13:43:21,44.72,eBay,FL,Tablet,0
2025-01-25 12:32:55,101.15,Walmart,TX,Mobile,0
2025-01-13 18:30:10,94.33,Amazon,FL,Mobile,0
2025-01-18 10:08:42,379.15,BestBuy,TX,Mobile,0
2025-01-25 06:45:42,10.99,Walmart,NY,Mobile,0
2025-01-29 08:35:54,8.79,Amazon,NY,Mobile,0
2025-01-09 01:23:25,103.09,Target,FL,Tablet,0
2025-01-30 13:00:59,69.09,Target,CA,Tablet,0
2025-01-25 15:12:14,25.63,Amazon,WA,Desktop,0
2025-01-06 23:49:11,6.62,eBay,TX,Mobile,0
2025-01-13 09:10:25,7.16,eBay,WA,Desktop,0
2025-01-09 23:06:45,179.69,Walmart,NY,Tablet,0
2025-01-17 06:07:09,17.04,Target,CA,Mobile,0
2025-01-19 19:03:12,31.25,eBay,CA,Desktop,0
2025-01-01 21:55:47,20.56,eBay,WA,Mobile,0
2025-01-18 18:48:32,35.08,Target,NY,Mobile,0
2025-01-27 19:59:01,5.76,BestBuy,WA,Desktop,0
2025-01-04 09:10:43,58.56,eBay,FL,Tablet,0
2025-01-18 07:29:24,5.6,Amazon,CA,Desktop,0
2025-01-15 22:30:45,128.9,Walmart,CA,Desktop,0
2025-01-05 03:24:31,21.3,eBay,FL,Desktop,0
2025-01-23 05:01:48,62.12,eBay,NY,Mobile,0
2025-01-26 13:35:50,169.67,BestBuy,CA,Tablet,0
2025-01-26 04:51:02,84.19,Amazon,TX,Tablet,0
2025-01-18 14:45:23,60.91,Walmart,TX,Mobile,0
2025-01-18 23:47:44,31.36,eBay,NY,Tablet,0
2025-01-07 05:17:13,32.4,Walmart,FL,Desktop,0
2025-01-22 11:28:27,88.57,Target,WA,Tablet,0
2025-01-14 09:38:26,411.16,eBay,NY,Mobile,1
2025-01-04 23:06:00,86.74,eBay,WA,Tablet,0
2025-01-07 17:23:31,65.28,Target,NY,Mobile,1
2025-01-16 11:10:37,104.94,BestBuy,TX,Desktop,0
2025-01-27 05:19:52,50.07,eBay,FL,Mobile,0
2025-01-10 22:42:04,4.96,Walmart,TX,Tablet,0
2025-01-03 17:41:30,66.1,Amazon,FL,Desktop,0
2025-01-15 13:40:07,252.9,Walmart,WA,Tablet,0
2025-01-22 02:15:29,15.42,BestBuy,NY,Mobile,0
2025-01-06 00:14:31,93.7,Amazon,CA,Desktop,0
2025-01-22 21:32:41,17.94,Walmart,CA,Mobile,0
2025-01-12 03:48:24,61.4,Walmart,FL,Tablet,0
2025-01-17 01:55:11,8.13,Target,FL,Mobile,0
2025-01-03 18:15:58,47.88,BestBuy,TX,Tablet,0
2025-01-17 07:16:52,112.9,Target,CA,Tablet,0
2025-01-20 04:53:29,34.16,Amazon,TX,Desktop,0
2025-01-18 13:20:43,87.47,Target,WA,Desktop,0
2025-01-29 22:15:02,126.96,BestBuy,CA,Mobile,0
2025-01-20 04:08:02,209.58,eBay,WA,Tablet,0
2025-01-26 08:13:27,21.39,eBay,NY,Tablet,0
2025-01-07 07:22:30,40.77,Amazon,TX,Desktop,1
2025-01-13 18:22:48,13.23,eBay,FL,Desktop,0
2025-01-11 16:23:26,391.25,Target,CA,Desktop,0
